data,precip,maxima,minima,horas_insol,temp_media,um_relativa,vel_vento
31/07/1974,8.7,19.0,17.7,5.0,25.8,63.6,1.6
01/08/1974,0.6,22.9,11.8,1.9,26.3,88.2,2.2
02/08/1974,0.0,20.9,13.3,11.8,18.3,81.6,3.0
03/08/1974,2.6,19.0,14.9,8.6,18.9,90.4,1.7
04/08/1974,6.8,28.9,23.0,5.3,18.9,64.6,0.0
05/08/1974,0.0,30.1,19.2,8.2,17.6,77.0,0.0
06/08/1974,1.5,27.4,9.1,5.6,29.5,85.0,2.9
07/08/1974,0.0,20.4,15.4,4.8,21.1,96.0,2.3
08/08/1974,14.7,27.0,8.5,3.0,22.1,81.3,3.3
09/08/1974,0.9,14.2,18.5,3.1,22.9,80.5,0.9
10/08/1974,18.0,32.7,12.2,7.5,25.5,68.7,0.4
11/08/1974,18.7,17.7,12.7,10.1,18.5,74.3,3.3
12/08/1974,3.0,18.7,6.6,4.7,22.1,61.8,2.5
13/08/1974,0.0,25.8,19.3,2.9,22.5,69.2,1.5
14/08/1974,0.0,26.3,21.5,9.8,11.9,87.6,1.9
15/08/1974,0.0,24.7,12.3,6.3,17.2,67.8,0.9
16/08/1974,0.0,18.8,14.9,0.0,18.8,76.7,3.3
17/08/1974,17.2,31.6,13.3,3.2,24.4,70.8,2.4
18/08/1974,4.9,15.5,14.6,7.9,36.7,79.5,2.3
19/08/1974,7.6,16.7,11.7,2.9,17.4,69.6,3.1
20/08/1974,0.0,24.5,10.3,6.2,17.2,80.2,1.2
21/08/1974,0.0,17.9,22.3,1.1,21.8,80.6,4.5
22/08/1974,12.4,32.1,2.9,4.4,11.1,69.1,0.2
23/08/1974,6.6,18.4,18.1,1.7,10.8,63.0,1.7
24/08/1974,2.3,34.0,17.0,1.2,18.9,65.1,4.5
25/08/1974,9.3,31.0,23.7,3.0,16.9,83.8,2.1
26/08/1974,19.7,32.2,14.5,9.5,25.1,58.1,1.7
27/08/1974,1.6,35.9,13.9,7.7,17.8,67.1,2.1
28/08/1974,4.4,25.6,11.7,14.1,13.2,76.4,3.8
29/08/1974,5.6,19.3,17.4,3.7,14.6,90.0,1.1
30/08/1974,27.1,24.5,12.2,10.0,25.4,84.3,1.4
31/08/1974,0.0,21.9,10.2,13.3,16.0,71.2,3.2
01/09/1974,10.4,21.1,12.1,10.4,17.9,69.8,1.6
02/09/1974,2.6,26.0,11.1,10.5,18.1,74.7,0.5
03/09/1974,9.3,23.4,10.8,6.5,16.7,92.1,2.0
04/09/1974,0.0,20.8,16.1,6.9,21.1,63.1,0.7
05/09/1974,3.3,23.7,14.7,2.4,28.3,63.2,2.2
06/09/1974,10.7,28.3,18.3,0.0,22.3,75.3,1.5
07/09/1974,34.2,30.6,16.4,6.8,23.6,80.9,1.9
08/09/1974,11.7,16.0,9.8,2.2,14.9,66.1,1.1
09/09/1974,0.0,23.4,5.4,4.3,21.4,85.0,3.3
10/09/1974,0.0,24.3,10.5,2.8,26.3,85.0,2.5
11/09/1974,0.0,18.4,19.4,7.3,18.5,75.7,1.9
12/09/1974,0.0,24.4,19.2,5.2,19.6,71.3,1.1
13/09/1974,0.5,26.0,20.4,11.0,23.3,78.1,1.4
14/09/1974,10.9,28.1,19.7,3.2,27.1,52.8,1.5
15/09/1974,0.0,25.6,20.9,6.7,25.4,55.5,1.6
16/09/1974,14.0,20.1,17.6,5.3,13.4,80.7,3.1
17/09/1974,8.5,36.6,24.4,4.9,21.2,59.8,0.8
18/09/1974,0.0,29.9,17.1,5.7,16.6,68.0,1.9
19/09/1974,2.4,28.3,25.3,12.0,18.0,78.5,1.9
20/09/1974,19.4,30.9,12.6,9.3,13.2,86.0,3.4
21/09/1974,10.9,26.5,12.5,4.2,18.3,80.5,3.6
22/09/1974,3.8,32.5,14.7,3.6,15.4,75.2,2.8
23/09/1974,1.4,25.5,15.5,2.9,18.8,76.0,3.7
24/09/1974,4.5,25.1,14.1,6.5,22.0,71.7,3.0
25/09/1974,0.0,28.8,18.3,0.0,21.0,76.3,2.2
26/09/1974,0.0,34.1,15.2,5.2,23.9,74.9,4.5
27/09/1974,23.7,33.8,12.7,7.5,17.2,85.9,1.3
28/09/1974,5.3,28.5,13.7,3.2,11.3,76.0,2.9
29/09/1974,7.6,28.1,21.6,6.2,27.4,72.0,1.2
30/09/1974,3.2,29.1,17.2,7.1,22.3,85.6,0.6
01/10/1974,0.0,30.8,7.5,0.0,22.5,78.0,3.8
02/10/1974,1.9,32.5,23.0,6.8,22.2,80.5,2.1
03/10/1974,0.0,23.8,17.8,4.2,20.9,60.2,4.4
04/10/1974,26.0,32.7,18.8,13.3,24.4,65.5,3.9
05/10/1974,0.0,27.1,20.2,6.8,16.4,77.1,2.4
06/10/1974,0.0,28.8,20.4,2.4,23.5,86.0,2.3
07/10/1974,0.0,33.0,11.2,0.0,21.3,83.9,5.8
08/10/1974,16.3,29.4,10.5,5.8,20.2,68.4,2.2
09/10/1974,3.9,30.4,27.3,11.2,17.2,80.1,0.0
10/10/1974,0.0,22.9,12.3,3.6,20.8,88.5,4.0
11/10/1974,16.0,33.7,17.5,7.3,18.6,71.7,3.4
12/10/1974,10.9,29.1,23.6,8.9,23.8,70.2,2.8
13/10/1974,9.0,25.8,13.5,8.7,17.3,83.8,2.0
14/10/1974,10.8,31.4,13.9,6.0,14.5,90.7,2.1
15/10/1974,27.2,39.9,20.1,3.4,22.4,77.9,2.5
16/10/1974,25.1,18.5,16.7,5.0,29.9,62.0,2.1
17/10/1974,0.0,20.5,18.1,1.8,20.8,81.8,3.7
18/10/1974,19.6,40.5,15.3,2.3,18.9,81.7,4.1
19/10/1974,7.5,27.6,13.1,9.9,28.4,81.2,0.7
20/10/1974,8.6,26.2,14.0,7.3,21.8,69.9,2.7
21/10/1974,0.0,24.5,21.4,7.2,18.9,100.0,0.1
22/10/1974,2.1,32.0,14.2,3.2,28.0,94.0,4.2
23/10/1974,0.0,40.0,17.7,10.7,16.0,74.8,1.4
24/10/1974,11.9,21.3,11.0,5.1,18.0,64.5,2.2
25/10/1974,14.2,24.6,25.5,6.5,21.3,70.0,3.7
26/10/1974,0.0,23.1,17.2,10.6,33.4,83.7,0.9
27/10/1974,3.5,29.3,17.3,3.2,15.1,81.5,2.4
28/10/1974,14.7,32.1,20.1,3.5,14.0,82.9,0.3
29/10/1974,1.9,34.4,13.3,10.1,20.7,80.1,2.2
30/10/1974,10.9,29.5,21.4,9.2,26.9,86.0,2.5
31/10/1974,7.2,39.5,8.3,7.4,24.0,68.5,0.0
01/11/1974,7.1,21.8,12.7,0.0,16.3,67.5,3.2
02/11/1974,1.1,20.4,11.8,11.1,14.0,78.7,0.4
03/11/1974,0.0,33.5,6.6,3.6,16.4,64.6,1.5
04/11/1974,0.0,25.8,13.1,3.7,20.1,59.2,1.7
05/11/1974,10.7,17.3,15.4,5.2,21.1,78.3,0.1
06/11/1974,4.0,23.3,10.4,1.3,18.4,69.0,2.6
07/11/1974,2.4,26.6,9.7,10.8,18.3,77.4,2.2
08/11/1974,0.0,21.4,15.9,6.7,18.2,78.9,0.1
09/11/1974,0.8,19.3,15.3,8.8,22.6,67.7,4.3
10/11/1974,14.0,23.9,14.4,3.0,21.3,76.5,6.1
11/11/1974,0.5,19.1,9.5,9.9,22.6,70.0,1.5
12/11/1974,0.0,28.8,13.8,11.6,21.3,59.7,1.0
13/11/1974,11.0,14.0,12.4,1.0,10.4,81.4,1.0
14/11/1974,1.8,25.6,16.1,1.6,19.6,89.7,1.9
15/11/1974,4.1,28.1,13.0,2.8,16.3,78.9,2.9
16/11/1974,19.5,24.6,15.5,9.7,27.3,91.5,0.8
17/11/1974,3.6,31.4,9.3,6.7,14.0,83.0,3.2
18/11/1974,6.6,17.3,8.9,5.8,10.2,69.1,2.0
19/11/1974,0.0,21.1,18.4,7.5,23.5,76.8,2.5
20/11/1974,1.6,23.2,19.4,13.6,20.8,97.0,1.9
21/11/1974,9.7,29.2,13.8,0.0,20.3,68.9,0.0
22/11/1974,0.0,26.4,15.8,4.8,21.6,77.2,2.8
23/11/1974,5.7,37.4,13.5,0.0,19.1,87.2,3.6
24/11/1974,4.7,20.5,21.0,8.0,17.3,85.6,4.4
25/11/1974,4.2,17.2,14.7,10.3,20.4,69.3,2.1
26/11/1974,13.9,35.3,13.2,4.8,14.4,97.7,0.0
27/11/1974,7.0,17.0,20.3,8.6,26.9,76.7,2.1
28/11/1974,18.2,29.0,11.9,0.0,16.4,74.8,1.8
29/11/1974,0.0,19.5,16.4,7.9,13.6,69.0,3.1
30/11/1974,5.1,13.3,10.6,15.7,21.5,91.0,0.0
01/12/1974,4.6,23.0,18.9,4.5,15.5,63.1,1.0
02/12/1974,0.0,30.3,19.6,7.7,25.4,72.6,0.7
03/12/1974,13.1,18.2,9.4,3.7,9.8,89.6,1.5
04/12/1974,26.5,28.4,8.7,6.7,11.5,83.2,1.8
05/12/1974,3.6,29.5,17.1,10.4,17.8,94.8,0.9
06/12/1974,8.7,17.9,25.1,8.4,20.2,89.1,3.6
07/12/1974,4.6,23.8,19.9,5.6,16.0,65.9,4.4
08/12/1974,0.0,34.1,14.6,5.6,18.3,81.8,0.0
09/12/1974,0.0,28.8,11.5,1.3,28.1,63.2,2.4
10/12/1974,0.0,23.6,9.8,10.0,16.2,83.2,5.4
11/12/1974,0.0,27.5,19.1,9.0,11.7,64.7,2.3
12/12/1974,20.4,21.2,20.1,1.1,18.4,76.4,0.7
13/12/1974,2.6,31.5,12.6,6.7,14.0,62.5,1.1
14/12/1974,0.4,31.5,14.5,2.4,22.4,71.0,3.9
15/12/1974,12.4,25.8,15.9,4.2,22.0,71.0,1.3
16/12/1974,0.0,26.4,24.4,9.2,18.9,74.8,3.6
17/12/1974,0.0,19.4,16.0,9.9,21.4,86.0,1.8
18/12/1974,4.4,17.4,10.9,8.8,14.3,68.4,1.3
19/12/1974,13.8,23.0,10.1,5.0,24.2,63.9,3.9
20/12/1974,8.7,24.6,11.2,7.8,16.8,77.8,5.6
21/12/1974,6.2,31.2,21.8,3.0,27.8,84.7,2.8
22/12/1974,4.5,30.4,18.1,9.0,18.0,74.0,3.3
23/12/1974,7.7,26.2,14.0,5.9,17.4,82.9,4.4
24/12/1974,5.7,31.9,1.5,4.1,18.6,75.0,1.5
25/12/1974,0.0,19.7,11.5,3.1,22.5,74.2,2.1
26/12/1974,4.2,31.3,17.3,8.7,26.7,84.4,0.2
27/12/1974,0.0,20.6,17.4,5.5,21.3,89.1,3.0
28/12/1974,4.6,32.2,17.3,4.1,30.1,82.9,0.6
29/12/1974,0.0,25.1,9.1,4.1,15.6,77.6,3.7
30/12/1974,28.6,13.7,16.5,1.1,18.6,61.6,1.1
31/12/1974,3.4,29.3,10.9,6.7,14.2,76.3,2.6
01/01/1975,0.0,29.8,15.7,7.2,17.1,65.6,1.8
02/01/1975,2.4,22.5,11.9,0.2,16.4,79.9,4.5
03/01/1975,8.8,23.0,20.8,1.8,12.4,71.3,5.0
04/01/1975,20.1,24.2,17.3,0.0,24.2,93.4,3.0
05/01/1975,0.0,14.1,15.0,10.8,22.5,89.7,1.4
06/01/1975,0.0,11.6,22.3,8.5,17.6,82.9,3.8
07/01/1975,11.7,32.6,13.9,10.4,21.2,60.6,4.0
08/01/1975,0.0,20.4,8.8,12.4,17.6,67.1,0.0
09/01/1975,0.0,35.7,20.8,7.8,18.5,88.2,2.9
10/01/1975,1.2,33.0,16.9,5.8,22.1,74.6,3.0
11/01/1975,3.1,34.1,14.1,6.8,19.5,82.0,1.5
12/01/1975,10.5,21.4,12.5,3.5,19.7,62.2,1.7
13/01/1975,0.0,15.9,18.1,2.9,10.2,59.0,0.4
14/01/1975,1.1,18.9,19.6,4.4,23.6,73.0,2.8
15/01/1975,3.6,22.6,11.9,5.0,26.0,82.9,0.7
16/01/1975,5.2,11.6,18.4,0.0,24.6,60.3,3.1
17/01/1975,4.7,22.4,16.9,1.1,17.0,83.9,2.5
18/01/1975,8.0,24.0,11.6,1.0,24.4,82.0,0.0
19/01/1975,12.0,17.7,15.7,0.8,21.7,88.4,1.2
20/01/1975,7.6,19.2,13.0,8.5,15.3,69.3,4.2
21/01/1975,8.2,23.9,21.7,4.7,18.1,91.3,0.6
22/01/1975,0.0,27.2,12.5,5.3,19.1,67.0,1.0
23/01/1975,4.3,20.0,23.0,7.5,8.2,55.0,2.0
24/01/1975,8.4,26.8,16.3,9.3,20.5,77.0,3.5
25/01/1975,10.9,25.9,7.2,7.8,14.1,85.3,1.8
26/01/1975,0.0,25.4,5.1,12.5,14.4,69.0,0.0
27/01/1975,0.0,21.4,14.7,6.2,20.4,79.0,3.8
28/01/1975,0.0,17.5,22.1,6.8,17.9,87.8,5.8
29/01/1975,9.0,34.8,21.6,3.6,14.7,91.8,1.6
30/01/1975,13.9,28.7,16.5,0.0,20.3,84.9,3.3
31/01/1975,0.0,30.9,12.1,6.3,15.4,73.7,0.8
01/02/1975,12.6,24.7,13.6,9.4,15.4,74.0,4.0
02/02/1975,5.0,24.2,16.7,3.1,25.4,72.2,4.0
03/02/1975,2.5,27.9,20.9,4.0,20.4,76.8,3.3
04/02/1975,1.7,14.7,18.4,9.8,21.2,84.6,3.4
05/02/1975,11.1,18.8,20.3,5.8,27.3,66.0,3.8
06/02/1975,6.9,20.6,18.8,2.4,18.5,69.8,2.2
07/02/1975,26.0,22.5,20.2,2.2,16.5,84.1,0.0
08/02/1975,0.0,20.1,4.7,8.6,16.6,74.5,2.0
09/02/1975,8.8,27.0,11.3,5.5,28.7,78.2,1.1
10/02/1975,0.0,25.6,10.3,5.4,19.1,83.3,1.5
11/02/1975,0.0,33.1,9.9,0.6,15.0,74.6,2.7
12/02/1975,3.7,39.3,15.7,7.9,20.2,67.0,2.6
13/02/1975,5.1,17.9,8.7,10.1,16.5,94.2,0.0
14/02/1975,32.3,26.0,11.1,4.6,17.6,80.6,3.1
15/02/1975,2.0,26.0,15.2,7.6,27.6,86.7,2.1
16/02/1975,0.0,25.0,7.9,4.4,20.2,73.8,3.5
17/02/1975,6.4,18.9,13.3,8.4,13.3,79.6,2.6
18/02/1975,0.0,19.9,18.8,8.0,17.4,89.6,2.7
19/02/1975,2.9,26.5,9.7,4.5,10.5,79.8,1.5
20/02/1975,3.9,19.7,19.5,0.0,15.9,76.7,3.2
21/02/1975,11.5,26.0,11.8,2.9,24.5,64.9,3.1
22/02/1975,13.3,23.7,17.0,7.4,16.0,54.0,2.5
23/02/1975,0.0,25.9,10.3,9.5,32.5,96.4,2.7
24/02/1975,2.3,19.7,17.9,3.6,6.8,76.5,2.7
25/02/1975,0.0,26.0,14.2,11.3,17.4,100.0,2.2
26/02/1975,0.0,20.1,17.9,11.9,20.1,82.7,0.7
27/02/1975,6.8,26.0,13.0,8.8,19.9,69.5,0.5
28/02/1975,0.0,32.8,18.4,1.5,22.3,74.4,1.3
01/03/1975,0.0,26.6,19.8,8.8,18.2,93.6,4.4
02/03/1975,0.0,27.0,16.2,3.9,25.7,91.9,3.8
03/03/1975,9.1,29.8,13.3,3.7,13.6,86.5,3.4
04/03/1975,21.4,17.1,14.5,7.8,18.4,59.5,0.0
05/03/1975,0.0,34.9,9.5,7.7,14.1,59.3,3.0
06/03/1975,0.0,19.1,16.6,7.8,17.2,90.5,3.4
07/03/1975,2.5,30.2,18.7,8.6,18.3,82.9,2.6
08/03/1975,3.9,29.4,23.2,5.8,22.6,93.5,2.8
09/03/1975,5.9,20.0,22.0,0.3,14.6,75.4,2.9
10/03/1975,0.0,30.9,10.9,14.2,18.2,65.8,2.7
11/03/1975,1.8,28.0,16.7,4.5,19.7,79.8,2.3
12/03/1975,7.4,35.9,15.0,3.2,20.3,81.3,0.7
13/03/1975,13.9,26.2,21.6,1.2,14.1,67.8,1.8
14/03/1975,0.0,24.5,12.2,6.6,20.7,62.5,0.0
15/03/1975,0.2,22.2,19.9,6.2,25.3,83.5,1.5
16/03/1975,5.8,15.2,10.9,5.5,25.3,66.8,3.3
17/03/1975,0.0,23.3,15.1,11.9,18.2,98.4,0.4
18/03/1975,20.7,23.6,11.4,8.6,22.1,94.3,0.8
19/03/1975,0.0,26.6,6.1,2.0,18.8,84.8,0.1
20/03/1975,3.4,17.0,11.3,14.2,24.8,94.8,5.4
21/03/1975,9.2,23.8,14.4,0.0,22.9,82.6,3.9
22/03/1975,0.0,28.4,22.6,5.6,13.9,73.8,1.4
23/03/1975,0.0,29.0,10.4,3.1,18.8,94.0,5.8
24/03/1975,0.0,14.5,12.7,7.5,16.4,82.2,4.0
25/03/1975,13.8,29.2,8.7,8.5,19.1,71.8,3.6
26/03/1975,0.5,23.7,21.3,4.4,13.9,65.1,2.0
27/03/1975,0.0,24.1,13.4,10.2,19.0,68.7,3.2
28/03/1975,12.8,11.6,14.0,6.8,18.8,88.9,3.3
29/03/1975,0.5,33.7,14.0,11.8,19.0,75.5,0.1
30/03/1975,0.0,26.1,6.2,9.7,20.8,95.8,2.6
31/03/1975,5.2,16.4,8.6,4.2,12.0,83.4,2.0
01/04/1975,11.3,27.3,11.1,10.2,23.4,85.1,2.1
02/04/1975,27.0,27.1,18.6,3.5,23.7,69.2,3.4
03/04/1975,11.8,32.1,3.6,8.5,26.5,71.2,4.1
04/04/1975,15.1,23.4,18.3,8.1,19.1,61.1,0.3
05/04/1975,0.0,25.2,17.3,4.0,20.9,67.9,0.8
06/04/1975,0.0,21.5,6.9,0.0,24.7,69.9,1.8
07/04/1975,4.4,28.5,14.1,11.8,16.1,74.1,3.6
08/04/1975,4.8,20.7,21.3,7.7,22.0,98.0,1.3
09/04/1975,0.0,20.0,10.5,6.1,16.0,70.2,0.7
10/04/1975,2.0,24.7,13.0,6.1,22.1,90.8,2.6
11/04/1975,7.7,18.1,29.0,9.9,21.5,64.1,0.0
12/04/1975,7.3,34.3,17.2,14.6,15.2,70.2,2.2
13/04/1975,8.7,36.1,14.4,9.6,22.1,78.6,5.6
14/04/1975,6.6,22.5,13.4,7.5,17.4,87.2,2.8
15/04/1975,0.0,17.2,17.5,7.1,18.8,76.4,0.9
16/04/1975,0.0,27.1,19.0,7.5,23.6,74.2,2.2
17/04/1975,0.0,22.4,5.2,2.1,24.9,84.6,1.0
18/04/1975,21.2,31.8,4.8,8.3,21.6,78.4,0.1
19/04/1975,3.9,20.6,10.8,0.9,19.7,60.3,1.5
20/04/1975,1.6,28.2,14.9,7.8,23.0,93.4,0.9
21/04/1975,0.0,25.8,16.0,4.2,18.0,80.1,4.2
22/04/1975,32.4,21.3,7.4,9.4,24.0,78.5,5.0
23/04/1975,0.0,26.5,14.7,7.5,16.6,78.5,1.9
24/04/1975,0.0,30.1,15.3,4.6,18.5,60.7,1.5
25/04/1975,7.8,25.6,11.5,2.0,15.0,59.9,2.6
26/04/1975,9.6,25.7,13.1,11.8,19.2,96.3,1.0
27/04/1975,13.1,20.1,12.1,5.7,27.0,72.7,1.8
28/04/1975,21.4,31.7,17.9,12.9,27.1,75.5,2.2
29/04/1975,8.7,31.1,15.7,1.2,27.6,72.9,1.0
30/04/1975,0.0,22.8,10.1,5.0,16.4,78.8,0.3
01/05/1975,1.2,24.4,20.3,0.0,32.9,69.2,2.6
02/05/1975,6.8,33.2,9.0,9.0,25.4,71.9,2.7
03/05/1975,24.0,18.7,7.4,9.3,24.6,74.3,0.7
04/05/1975,0.0,28.6,14.5,3.6,20.8,81.2,2.8
05/05/1975,15.5,21.9,14.4,3.4,11.9,83.1,1.7
06/05/1975,5.5,35.3,16.0,4.5,16.5,76.0,1.4
07/05/1975,11.9,25.5,9.9,5.1,17.5,56.3,0.0
08/05/1975,2.8,32.3,20.0,3.8,18.9,86.9,3.1
09/05/1975,0.0,20.8,24.0,10.3,17.5,83.4,1.7
10/05/1975,11.1,18.0,15.6,4.2,19.5,61.1,1.8
11/05/1975,10.2,23.8,17.2,0.0,21.9,75.3,3.0
12/05/1975,13.3,26.6,5.4,5.0,20.0,72.9,4.1
13/05/1975,3.6,22.2,13.6,4.0,18.6,88.7,1.3
14/05/1975,0.0,29.5,12.3,0.9,18.3,83.4,2.4
15/05/1975,0.0,23.9,11.5,6.8,26.5,63.2,4.6
16/05/1975,11.8,13.2,12.5,0.0,17.7,98.8,2.5
17/05/1975,7.9,28.3,13.0,7.5,23.4,76.2,1.7
18/05/1975,0.0,20.1,8.6,5.9,19.7,84.3,4.8
19/05/1975,0.0,23.1,13.3,3.8,10.4,74.6,0.1
20/05/1975,0.0,34.0,10.6,1.5,31.0,66.9,2.5
21/05/1975,0.0,35.3,19.5,0.3,25.6,70.7,1.4
22/05/1975,0.0,21.8,17.3,9.5,30.7,56.1,3.0
23/05/1975,0.0,28.4,17.3,4.8,23.9,54.9,2.8
24/05/1975,0.0,22.0,20.4,0.0,19.9,73.3,0.0
25/05/1975,0.0,23.5,11.7,6.0,22.4,68.9,3.6
26/05/1975,0.0,21.7,17.0,4.9,17.3,73.0,2.6
27/05/1975,23.5,15.3,20.8,11.6,15.4,66.1,4.4
28/05/1975,16.0,25.7,11.3,4.4,29.9,100.0,0.6
29/05/1975,0.0,26.8,5.8,9.9,18.2,80.0,1.7
30/05/1975,6.4,21.3,12.3,5.2,20.3,76.8,3.3
31/05/1975,7.8,31.3,20.3,1.4,21.9,90.9,1.9
01/06/1975,15.4,22.6,11.0,7.9,18.4,100.0,2.0
02/06/1975,0.0,21.5,13.4,10.8,24.3,62.1,0.0
03/06/1975,14.4,28.1,11.9,9.6,19.1,80.2,1.8
04/06/1975,0.0,16.3,14.7,7.3,36.8,71.8,4.1
05/06/1975,0.0,30.3,10.6,9.9,10.3,82.6,3.2
06/06/1975,10.8,22.8,8.5,6.7,16.3,78.2,2.1
07/06/1975,16.4,30.8,13.5,6.3,24.9,66.9,0.6
08/06/1975,29.0,32.5,14.4,0.2,11.9,87.2,1.8
09/06/1975,0.0,28.8,21.1,6.9,20.6,75.5,0.0
10/06/1975,10.6,20.5,16.0,12.0,18.0,80.1,3.5
11/06/1975,0.0,18.0,10.0,0.0,19.0,85.6,3.1
12/06/1975,11.4,16.9,12.1,0.9,25.5,85.5,1.7
13/06/1975,0.0,31.4,19.1,4.7,20.3,70.4,3.9
14/06/1975,0.0,24.4,13.6,0.7,15.9,73.0,3.5
15/06/1975,0.0,21.7,10.4,8.7,24.6,72.6,3.4
16/06/1975,4.5,24.4,16.1,0.0,20.7,63.9,4.3
17/06/1975,0.0,31.3,11.8,8.7,12.8,74.9,5.1
18/06/1975,10.2,29.6,18.0,10.0,16.3,81.4,1.4
19/06/1975,13.8,27.6,17.4,8.6,19.2,65.3,1.4
20/06/1975,9.6,28.8,10.1,6.1,23.4,77.3,1.2
21/06/1975,19.6,26.2,24.3,8.1,19.0,86.7,0.6
22/06/1975,7.8,26.9,15.1,1.5,24.3,88.3,0.0
23/06/1975,0.0,26.4,2.8,7.0,19.9,57.2,1.4
24/06/1975,17.1,25.1,17.5,3.6,16.3,47.7,1.8
25/06/1975,0.0,29.4,3.1,9.5,19.9,74.8,0.3
26/06/1975,12.7,27.2,20.7,8.8,23.2,71.6,1.4
27/06/1975,19.1,20.1,15.9,2.8,18.7,62.5,1.7
28/06/1975,8.2,28.1,15.0,7.4,14.2,73.2,1.5
29/06/1975,0.0,26.5,15.3,7.6,20.6,69.1,1.3
30/06/1975,0.0,28.6,18.1,4.2,15.1,67.0,1.5
01/07/1975,16.7,24.5,12.9,6.1,26.9,67.4,2.7
02/07/1975,2.1,29.8,15.2,8.0,25.2,76.4,1.1
03/07/1975,4.5,24.8,15.8,4.2,18.4,51.5,0.2
04/07/1975,11.2,29.3,1.3,2.5,21.8,74.4,2.1
05/07/1975,10.6,22.5,18.1,6.9,19.2,100.0,0.9
06/07/1975,6.5,22.9,18.9,11.9,27.0,85.3,2.6
07/07/1975,1.7,28.6,17.4,5.4,11.7,71.5,0.0
08/07/1975,0.7,23.2,17.1,4.6,20.5,88.1,2.7
09/07/1975,12.1,37.7,23.0,2.9,14.9,92.0,2.1
10/07/1975,9.2,28.4,15.0,10.6,21.7,79.4,3.0
11/07/1975,1.2,25.3,15.2,9.5,10.4,63.2,0.0
12/07/1975,14.3,29.8,12.1,5.4,21.2,67.3,0.0
13/07/1975,2.5,22.4,6.0,2.9,29.1,66.4,2.0
14/07/1975,0.0,30.4,17.5,2.9,16.9,58.6,0.4
15/07/1975,0.0,30.2,12.6,2.6,12.2,87.5,1.3
16/07/1975,0.0,32.3,5.9,4.1,22.8,99.3,4.3
17/07/1975,1.1,22.6,14.9,3.8,18.0,76.7,2.4
18/07/1975,15.8,18.1,14.7,3.1,24.2,68.6,0.6
19/07/1975,0.0,21.6,14.1,10.4,25.0,83.8,2.4
20/07/1975,5.6,23.5,15.9,12.3,24.6,89.0,1.9
21/07/1975,0.0,34.6,7.7,1.7,19.5,68.6,2.1
22/07/1975,1.2,37.7,20.1,3.8,28.5,79.1,5.9
23/07/1975,0.0,27.1,17.3,2.3,23.5,57.3,3.2
24/07/1975,1.6,25.2,21.3,7.3,16.0,77.6,0.0
25/07/1975,1.9,23.1,12.6,4.7,16.4,65.2,6.0
26/07/1975,9.0,29.8,17.3,2.0,26.0,79.5,1.2
27/07/1975,5.9,37.6,6.2,12.5,22.9,70.2,2.2
28/07/1975,0.0,35.3,11.2,7.9,16.1,76.4,0.0
29/07/1975,14.4,31.6,8.6,2.2,17.8,100.0,1.9
30/07/1975,5.8,31.5,16.5,12.0,19.3,77.3,0.8
31/07/1975,5.7,29.9,9.9,1.5,23.6,81.5,1.4
01/08/1975,3.7,24.9,13.1,8.4,18.5,74.4,1.3
02/08/1975,0.0,20.9,15.2,15.5,26.0,56.9,3.8
03/08/1975,5.9,25.0,13.3,5.5,21.4,69.2,2.3
04/08/1975,8.4,27.5,8.9,4.9,26.3,70.2,4.8
05/08/1975,0.0,16.8,23.2,6.7,14.0,82.6,1.8
06/08/1975,0.0,24.3,15.8,14.8,26.9,80.5,2.3
07/08/1975,1.3,20.4,23.3,11.8,25.3,79.7,2.2
08/08/1975,6.3,30.9,10.3,4.3,20.0,86.1,3.8
09/08/1975,15.4,22.0,13.4,7.2,17.0,63.5,3.9
10/08/1975,0.0,27.0,15.7,9.7,26.0,98.8,1.2
11/08/1975,0.0,21.1,22.7,4.3,17.3,57.7,0.9
12/08/1975,0.0,34.3,23.2,1.6,19.6,61.6,1.6
13/08/1975,0.0,15.4,13.1,10.3,22.1,80.3,1.3
14/08/1975,0.4,27.8,11.7,8.0,14.0,64.2,0.0
15/08/1975,11.3,17.8,15.2,7.3,18.7,76.8,2.2
16/08/1975,0.0,22.2,21.1,10.4,15.1,68.2,2.9
17/08/1975,7.9,26.3,15.9,1.5,12.0,81.8,2.5
18/08/1975,0.0,26.6,16.8,5.1,29.8,75.8,1.8
19/08/1975,0.0,26.4,21.0,16.4,16.4,69.9,2.7
20/08/1975,0.5,26.0,20.2,8.3,22.6,75.9,4.7
21/08/1975,20.1,21.5,20.4,8.5,29.9,98.5,2.6
22/08/1975,1.1,24.2,18.7,6.4,16.5,75.3,1.4
23/08/1975,0.0,25.3,22.2,0.0,13.4,60.9,2.9
24/08/1975,0.0,26.2,9.8,2.8,28.2,56.2,3.9
25/08/1975,4.1,24.8,26.5,9.6,15.0,68.8,3.0
26/08/1975,9.8,29.3,20.8,3.9,17.6,78.9,3.6
27/08/1975,7.4,25.7,14.9,5.4,16.8,92.2,1.4
28/08/1975,5.4,26.3,21.0,7.2,20.3,86.0,2.4
29/08/1975,15.1,22.9,14.0,2.2,10.7,67.6,5.4
30/08/1975,0.0,19.1,18.0,1.0,22.6,61.5,2.8
31/08/1975,12.5,26.0,18.5,6.0,21.9,73.9,0.8
01/09/1975,0.0,32.0,19.8,4.6,23.8,75.0,1.3
02/09/1975,0.0,27.7,13.4,6.9,23.7,71.8,4.8
